ID,GSM1489980,GSM1489981,GSM1489982,GSM1489983,GSM1489984,GSM1489985,GSM1489986,GSM1489987,GSM1489988,GSM1489989,GSM1489990,GSM1489991,GSM1489992,GSM1489993,GSM1489994,GSM1489995,GSM1489996,GSM1489997,GSM1489998,GSM1489999,GSM1490000,GSM1490001,GSM1490002,GSM1490003,GSM1490005,GSM1490006,GSM1490007,GSM1490008,GSM1490009,GSM1490010,GSM1490011,GSM1490012,GSM1490013,GSM1490014,GSM1490015
TSGA13,-1.643876553,0,-2.625766516,-0.983391404,-2.690109968,-1.112254381,-1.258283854,-2.126239061,-2.07660079,0,0.029457252,0,-0.878216207,-1.212725878,0,-1.145023108,-1.085918784,-1.692680001,-1.990825891,-2.130804539,-0.507861257,-2.457808733,-1.788139105,-2.457708836,-2.360589504,-1.952112436,-1.459158778,-2.162273884,-1.703614593,-2.767351151,-2.312297344,-1.98763001,-2.255856514,-1.237849832,0
LITAF,-1.476957321,0.438752592,1.603713155,-0.877524197,-1.365778327,-0.371866882,-0.596372008,-0.936056197,-0.830899119,-0.66905272,0.331447691,0.245875388,-1.029977083,1.212941647,-1.325213552,-1.379644632,-0.061989617,-1.506402135,-0.332300842,-1.034685612,-1.077815771,-0.157544151,-1.03226006,-0.784982264,-0.233899981,-0.762219667,0.445024967,-0.025836417,-1.497453213,-0.568597794,-1.45902288,-0.023870073,-3.439056158,-1.371814489,-1.010197878
FSTL1,0.093790894,1.175526222,0.089031175,0.311195979,0.689868698,0.220210314,0.427143822,0.221848781,0.197218184,0.156781823,1.129757111,0,0.318645639,1.294257393,0.499894867,-0.483136475,0.71935754,0.231530035,0.626112945,-0.049957256,1.224069993,0.983960221,0.227688169,0,0.541672933,-0.193813587,0.811183309,0.13664521,-0.016089012,0,0,0.311024368,0,0,0.270827815
FSTL4,-0.143021703,-0.013486423,0.545082211,0.45124492,0.320018262,-0.069816619,0.060333908,-0.042173848,-0.024208972,-0.055266522,0.505228758,-0.869886458,0.137106627,0.151691854,-0.483412176,-0.157736212,0.032981735,0.075896539,-0.147742048,-0.143064842,-1.171810746,-0.035175458,-0.161537588,-0.140730187,-0.230811834,-0.235540405,-0.648716509,-0.216868445,-0.189003646,-0.062228851,-0.30550921,-0.172030836,-0.017056353,0.126787826,0.386516035
FSTL3,-1.268331647,0,-2.405841589,-1.225896597,-2.812433958,-1.666582465,-0.887705743,-1.622435451,-1.332747102,-4.284582615,-0.377680659,-2.562917709,-0.561504602,0.450431913,-1.020339489,-0.097320035,-1.124367714,-2.077385187,-2.438103437,0,-2.056270599,-1.047943354,-1.905740261,-2.123385906,-1.983988404,-1.810951114,-1.671052217,0,-1.261909604,0,0,-2.027023792,0,-2.695589304,0
KENAE,-0.456009358,0.38947323,0.19795154,0.156526819,-0.163769245,0.735756695,0.126146823,0.031845611,0.553431034,-0.034563009,0.5021047,2.632291794,0.25502339,-0.892582297,0.052241262,-0.097341113,-0.090177663,0.468338788,0.881149769,0.47704491,3.598765373,-0.564316392,0.454769075,-0.080137886,0.376031607,0.277599573,2.096777916,0.01312442,-0.368262649,0.647573292,0.510025978,0.203152537,0.296476007,0.040724467,-0.250954837
THAP1,-0.139539674,0.333355546,0.389019519,0.696771026,0.261069804,0.154849812,0.166976273,-0.039755832,0.00534395,-0.010023482,0.333816588,-0.352781206,0.105694339,0.166896418,-0.492286801,-0.304755002,0.092936352,0.024440847,-0.052076686,-0.050352804,-1.114932656,0.124867342,-0.018997585,-0.08785969,0.092368893,-0.313583851,-0.289210647,-0.140662238,-0.157504514,-0.054743562,-0.004194206,0.211076319,0.095042124,0.196057767,0.427388191
THAP4,0.104620188,-1.488308549,-0.642315745,0.279643893,-0.715133429,-0.607850969,-0.137983873,-0.092320874,0.025470063,-0.548808038,-0.706127405,-1.927071691,-0.051990896,-0.262626827,0.121836461,0.820597351,-0.195730045,-0.227134213,-0.888372898,-0.221329689,-1.257688284,-0.200825959,-0.066372432,-0.52053684,-0.245765954,-0.006201672,-0.342514515,0.212411255,0.063747421,-0.53037101,-0.490533233,-0.301985562,-0.139378756,-0.10198804,-0.772549093
THAP3,0.130275875,1.149760604,0.420255929,0.376905948,0.439054012,0.526122868,-0.036548767,0.342128307,-0.455422759,-0.133053273,-0.081572875,-0.481143385,0.515512347,0.367478758,-0.160222143,0.639759064,0.57013154,0.45419538,0.047653265,0.447716057,-0.194658712,0.485860258,-0.29551968,-0.463148952,-0.119430587,0.423383087,-0.366758525,0.099560663,0.453709304,-0.486934334,-0.269839168,0.051967222,0.195424572,0.37984404,-0.516843915
THAP6,0.105360061,-0.591035466,-0.406655421,0.102032901,0.256587803,-0.809655413,-0.01253723,0,0.51462396,-0.615246852,-0.576161037,0,0.241045361,0,0.151057546,0,0.030568187,0.386773112,-0.620202035,-0.154343303,-0.31132965,0.21809799,0.309045066,-0.122532215,-0.128637324,0.295871397,-0.400658687,0.091503739,-0.183108877,-0.414872491,0.010775325,0.108011509,-0.218880261,0.142603151,-0.142141106
THAP7,-0.069236487,-0.885153532,-1.370675683,-1.281193018,-0.884187222,-0.542612195,-0.356386364,-0.693502724,-0.948459864,-1.724233866,-0.686134398,0.250166714,0.076270163,-0.736532032,-0.29346177,-0.69298768,-0.531731367,-0.74352771,-0.839273036,-0.802432418,0.447953671,-0.903353393,-0.94007355,-0.354438692,-0.071606554,-0.576246023,0.19303152,-0.690864384,-0.763219595,-0.676301777,-0.832147181,-1.09740746,-1.078799605,-1.51712513,-1.113812566
APH1A,0.294267714,0.482187748,0.923179209,0.118903905,-0.505864859,0.095743001,0.443869829,0.696618915,0.301403314,1.580572248,0.129989251,-1.492689848,0.273201525,1.168831468,0.370786548,1.238880396,1.197387099,-0.025814664,0.219514638,0.704002917,-2.29531312,1.107428432,0.147420481,0.271475971,0.096631736,0.664080858,-0.4194929,0.950354934,0.582285702,-0.113366969,0.811563253,0.336807132,1.0607692,-0.286721379,2.181890965
APH1B,0.126066197,-0.831714347,1.627714694,-0.534241065,-0.080902935,-0.670981706,-0.336231768,-0.132903304,-0.374753855,0,0.513239183,0,0.07491032,1.669512749,0.005191699,0,0.035320938,0.393824175,-0.59288469,-0.49144797,0.502752081,0.541959107,-0.053295702,-0.046189628,-0.197968476,-0.101526584,-0.28296309,0.054644016,0.032366216,-0.792162389,0,-0.289878786,-0.211272344,0.161687054,0
INTS5,-0.207177252,0.030318236,0.072290748,0.507965624,0.112005323,-0.174093977,-0.103376426,-0.021687444,-0.126758546,-0.14767544,0.087600984,-0.110672772,0.181923404,0.154190674,-0.379690111,-0.205621466,-0.039675977,-0.059864931,-0.262222499,-0.140157282,-0.894082069,0.049980816,-0.016797479,0.068962604,-0.028701942,-0.053964302,-0.301400632,-0.156655133,-0.077441372,-0.082312852,-0.015653154,0.066799469,-0.112992622,0.17441909,-0.156687081
INTS7,0.304936245,-0.681769252,-0.149471104,0.197406739,0.150654569,-0.71665053,0.114419222,0.251239166,-0.022798434,-0.41243361,-0.102535665,0,0.405333266,0.004581779,0,0.436760886,0.310265918,-0.052197143,-0.430616603,-0.008397743,-0.762393728,-0.373745062,-0.26655614,-0.124734873,-0.085456946,0.218513459,-0.454706371,0.296854392,0.248054479,-0.550083951,-0.218681906,-0.104977474,0.320157632,-0.145109298,0
INTS6,-0.634652913,1.055579543,0.694669366,0.272296131,-0.421075076,1.036535859,0.175748423,0.121534556,-0.56359154,0.921277344,0.995045364,3.654467821,-0.772676945,-1.123642564,-0.048199084,-0.714282036,-0.312877595,0.648156583,1.66234827,0.712663889,4.630447865,0.145661369,-0.41870749,-0.251265049,0.606545329,-0.732012451,2.668054819,-0.39154008,-0.68539381,0.936690927,0.279080451,0.385001838,-0.417696804,-0.552871585,-0.121890657
INTS8,0.139210597,-0.683731556,-0.754490018,-0.564005077,0.625703037,-0.925900757,0.030952057,-0.159151569,0.028831823,-0.86629504,-0.829259157,-0.273701429,-0.196480244,-0.70785743,0.45805639,0.388115615,-0.094886363,0.129248828,-0.666813374,-0.660692275,0.800039947,0.171050355,0.124659568,0.054555673,-0.005184926,0.141980574,-0.903607905,0.436235487,-0.12791279,-0.403677702,0,-0.037035678,0.296585888,0.195671946,-0.388481021
GFI1B,-0.749317527,-2.382339239,0,-1.723474503,-1.967963338,-1.713791013,-0.762772024,-1.261989236,-2.069592476,0,-0.810482562,-2.444879055,-1.347199798,-1.187218189,-0.977782249,-0.918904901,-0.484895557,-1.753968835,-0.979714274,-1.323255539,-0.911067247,-1.494870067,-1.404618025,-2.23238349,-1.586066961,-1.965730786,-1.335274458,-1.103286982,-1.67455864,0,-1.647013068,-1.084550858,0,0,-1.034857035
MARVELD2,1.194084644,-1.402090549,-1.138612747,0.772349477,2.210962772,0.238743305,0.353258669,0.623709083,1.924010038,0.056718759,-1.098590374,0.403746665,1.100490451,-1.086690784,1.049375296,0.135042787,0.824290395,1.28104043,0.636076152,-0.15035072,0.447622269,-1.173283935,2.440975189,1.044846535,0.20460701,1.539428473,-1.199341774,-0.300886184,1.820071578,1.007784724,0.898690581,-0.464135051,1.054775119,1.359686255,0
MARVELD3,-0.547027886,0.963499188,0.509183168,-0.689097226,-1.15869379,1.85568583,-0.132327989,0.100545086,-0.498990566,0.879475296,0.693647325,3.621697664,-0.805519998,-1.026026726,0.071947508,-0.218880132,-0.306411684,0.055639405,1.432332277,0.241912246,3.400435209,-0.169531435,0.029997597,-0.231841937,0.222002894,-0.3042759,3.185763597,-0.171110392,-0.325676024,1.069751978,0.388842046,0.352561623,-0.341810077,-0.599946916,-0.235980123
GLB1,-0.062827259,0.001224329,0.552822292,0.387313635,0,0,-0.037203431,-0.119437784,-0.46041587,0.393293951,-0.130712077,0,0.059821262,-0.068405896,-0.295081921,-0.132288695,-0.418012738,-0.324510641,-0.379436404,-0.138984837,0,0.444048405,-0.346841313,0.040811896,-0.299213238,-0.03251639,-0.889013946,0.258638382,0.199841045,-0.593347192,0.096931592,-0.391986579,-0.034738958,-0.168614134,-0.223068929
GLDC,-1.553483486,0,-3.614590406,-2.681794167,-0.943611443,-3.835537672,-0.080324285,-1.267802358,-1.213151336,0,-2.11026001,0,-0.285131454,-3.049744606,0,1.852832675,-1.124755502,-0.813354909,-1.331681132,-2.48044157,-2.643543243,-2.677916765,-1.720888019,0.024880271,-1.676170468,-1.341187716,-0.900793493,-2.37250638,0.755549252,-2.432027578,-0.147394851,-2.822074175,-3.069185972,-1.236750007,-0.089010395
GLCE,0.393155366,-0.180083171,-0.600240469,1.082088947,0.913949788,-1.818879247,1.750460029,0.373782307,0.716451645,-0.028318327,-0.416492254,-1.366398215,1.030959129,0.853781223,1.316597342,0.363685608,0.732150257,-0.396489978,-0.553519905,-0.153474391,-0.640172064,0.899396241,0.255485713,0.673387289,1.486625314,2.175058365,-0.996884286,-0.032169629,0.755764484,-0.243515044,0.338258922,0.166610613,-0.682438493,-1.098618388,0.819538891
TYRO3,0.04801736,-0.059126589,0,0.294859707,0.830215454,0.546314299,0.141785339,0.081432253,0,0.324595481,-0.090534605,0,0.208688393,0.524796188,0.010558584,-0.282908916,0.27354002,0.455902398,0.589956164,0.256523609,1.048395157,0.082912758,0.362366259,0,0.435796618,0.022236517,0.5598225,0.096373484,0.483599752,0.17213884,0,0.024299178,0.074050091,0.251848519,0
GLI1,-0.043630745,1.009200096,0,0,0,-0.641351521,-0.304010004,-0.325392574,-0.349318087,0,0,0,-0.186940461,0.621908188,0,0.313887149,1.288374782,-0.255113125,0.108799241,-0.292442173,-1.022946835,1.231229663,-0.320623249,-0.010434416,0.27724573,0.916248798,-1.282422304,-0.632813871,0.102850705,-0.641870618,-0.317721099,0.462362587,-0.218149915,-0.563799083,0.192271441
GLI3,-0.078456409,-0.046147875,0.183103293,0.234486192,0.157514036,-0.271222502,-0.210437745,-0.177898511,-0.015154016,-0.119465157,0.008154603,-0.476614684,-0.13883616,0.008275183,-0.21569176,-0.630558491,-0.121280625,0.015478419,-0.185777858,-0.191877335,-1.663806796,-0.082631305,0.029512517,-0.010929066,-0.075905882,-0.193964392,-0.10225527,-0.055059172,-0.280538321,-0.357141405,-0.102169879,-0.087609619,-0.220470786,-0.228590503,-0.106071658
GLI2,-0.490240872,0.467446893,-0.232295051,-0.400423288,-0.154902562,1.119165778,-0.275456876,-0.02253883,-0.109010495,-0.15775162,-0.420833319,-0.193754807,-0.36670807,-0.935778856,-0.454459608,-0.534588933,0.058128931,0.173060551,0.58835578,0.210349277,-0.513291121,0.316454381,-0.157857835,-0.221694753,-0.03580673,-0.199572802,0.242630139,0.104379416,-0.563206196,1.028239489,-0.191543669,0.396003723,-0.082372211,-0.146026656,-0.211522251
GLI4,-0.167480096,0,0,0.30251345,0,0.264627188,0.251414925,-0.536350429,-0.453066826,0,-0.686149538,-0.928212404,-0.073524885,0.137755752,0,-0.233101025,-0.158091784,-0.364198416,-0.203292474,-0.686983109,-0.6280604,-0.048294079,-0.18859683,-0.110702991,-0.006213988,-0.434804142,-1.226569772,0.342184126,0.024116127,-0.176468,0.619916558,0.212286457,0.875101447,0.608362913,0
LAPTM5,-1.499970078,-0.281854659,4.292392254,-1.003085017,-1.017643094,-1.380254865,-1.942883849,-1.290419817,-1.733877301,-0.832292795,0.989378572,-0.373213202,-0.47623238,2.890646696,0.483158171,-1.033464313,-0.091874637,-1.405271769,-1.679976821,-1.414583921,1.143025279,0.67989099,-0.813162625,-0.132547811,0.489304721,-0.426704735,0.507966518,-0.575681686,-1.254423022,-1.473893881,-2.003198624,-0.908981383,-2.116981745,0.300471544,0
SULF2,-0.847937465,1.176288247,0.495751292,0.859361887,-0.423879206,1.828387141,1.642757416,-0.663645923,1.367134333,1.341572642,1.331053853,-1.234527946,0.433008641,2.197028637,-1.112261176,-1.757375956,0.797428191,-0.567420423,-0.505844057,0.320299923,-1.42043364,-0.345311522,1.314589739,-0.155726403,-0.091665901,-1.527863145,-1.811083555,0.642078459,-0.979481578,0.765191972,-0.900697291,0.673312187,-2.471244574,0.556360722,0.411182404
GLMN,0.910312593,-0.445147246,-0.900105238,0.18482013,0.234312579,0.655005217,0.032462526,-0.093800984,-0.523827672,0.549664855,-0.815521419,-1.335846901,0.163018659,-0.45452553,0.105690502,0.434764296,-0.174035579,0.27566573,-0.22166121,-0.035700198,-0.630885482,-0.696651101,-0.492097348,0.156767711,-0.466917634,-0.200425088,0,-0.342338175,-0.035352491,0.047358863,-0.242359951,-0.225476027,-0.111789756,0.190753639,-0.33745864
INSL6,-0.108383916,-1.555032611,-0.675248384,-0.443768322,-0.762202203,-0.873433709,-0.255861402,-0.371927023,-0.25333488,-1.256114483,-0.417689443,-0.183149174,-0.512965262,0.054110564,0.219534487,0.249699339,-0.317131668,-0.224015579,-0.360003382,-0.438822657,0.630171835,-0.144419879,-0.280383795,-0.075784698,-0.522362947,-0.020668391,-0.298056543,-0.057852432,-0.324707597,-1.156529546,-0.59562391,-0.449656576,0.123359606,-0.139301419,-0.355059385
GM2A,-0.624742985,0.603598893,1.605688095,-0.874709189,-1.8452245,0.354417831,-0.283815563,-0.213876292,-0.89133513,0.429000616,0.937628806,3.221735001,-1.161849976,0.607024908,-0.10615325,-1.006515503,-0.560974896,-0.642384112,1.201741099,-0.218450427,3.083406925,-0.092934385,-0.773543596,-0.344981134,0.180979282,-1.137276173,2.728069067,-0.750459194,-0.81153053,0.455082208,-0.122751363,-0.250279963,-1.383465528,-1.151769996,-0.991236508
INSL3,0,0.171168774,0,0,0,0.299706072,-0.146877557,0.053199545,1.042812705,-0.530807257,0,0,-0.364295781,0.006341641,0.185180113,0.419044703,0.181744054,-0.104255088,0.172321826,-0.542257488,0.991348743,-0.413244963,-0.33025071,0.299311489,-0.080371559,0.05483833,-0.094944291,0.150982693,0.889223337,-0.228485733,-0.171353072,0.035384104,0.011488863,-0.531753063,-0.025503673
INSL4,0.09387549,-0.773136675,-1.458268166,-1.550007105,-0.773386717,-1.268167853,-0.827012181,-0.272882909,-0.017921312,-0.459394425,-0.444783658,0,-0.080691718,-1.402264595,-0.108954169,-0.442562193,-0.76573509,-0.801893234,-0.912549317,-0.770295739,-1.617494226,-0.936676443,-0.690275192,-0.759737432,-0.434049845,-0.534579933,-1.137973428,0.362414837,-0.239720851,-0.558071911,-0.121893287,-0.037607502,-0.123009607,-0.244410828,0.753729761
SMPDL3B,-0.266688943,-1.879147291,-0.375331074,-0.289575905,-0.035563692,-0.307333648,-0.24179028,-0.289590985,0.280244291,-0.649869502,-0.326805711,0.658032775,-0.514424086,-0.92362535,0.178554848,-0.310431451,-0.223098233,-0.551880002,-0.617580414,0,2.19641614,-1.176570296,0.515598416,-0.278855056,-0.771731734,0.075016886,0.217244744,0,0.158787027,0,-0.237457052,-0.665703952,0,0.449533075,0
SMPDL3A,-0.111434013,2.539567947,1.881967187,2.552683353,0.450324833,-0.482725888,-0.85557723,-0.342435062,-0.384732276,-0.998304725,0.157506481,-3.321453571,0.067689016,3.620231628,-0.178878531,0.037637565,0.414126158,0.399943411,-0.159300402,-1.334321856,1.331720352,-0.22241123,-0.183422983,0.621208906,1.049500465,0.413131893,-0.626857579,0.372586042,0.160935298,-0.304992884,-0.493488073,0.546783209,0.02407397,0.537657201,0.272469699
GLS2,-0.190396628,0,0,-0.505405337,-0.083097209,0.27968593,-0.254583665,-3.55E-04,-0.252307676,0,0.482993416,0,-0.235988088,0,0,0.038264245,-0.017669974,0.037468531,0.498017415,-0.03589277,0,0.278397523,0.057756134,-0.117398523,0,0.156375677,0.86842376,0.115293369,-0.138656929,0.340453588,0.25446827,-0.096128367,0.540296972,-0.167321637,-0.078128064
TYRP1,-2.700054169,0,-5.120604515,-4.11638546,-2.843561411,-5.204440117,-3.139121532,-3.960898399,-3.392089367,-5.189285278,-3.481241465,-5.312639713,-2.75382638,-4.112139225,-3.575729847,-3.359217882,-3.479036093,-3.44440794,-4.249794483,-3.736753702,-4.379263878,-4.385498524,-3.619453907,-3.645012379,-4.407165527,-1.912539601,-4.027104855,-3.138577938,-2.881295204,-4.511263371,-4.375352859,-4.15058279,-3.458023071,-4.433095932,-4.692709446
GLRB,-0.542529166,0.323034257,0.098788723,0.837221324,0.25926277,-0.227034271,0.525138497,0.124766417,0.746822059,-0.511647522,-0.416260183,1.006009221,0.796557367,0.184856221,-0.196443081,0.612663507,0.389624357,0.804718614,-0.040756736,-0.165027484,2.120437145,0.351505011,0.690826535,-0.674736738,0.513358474,1.602548361,0.740435243,-0.092461891,0.497735471,0.072730877,-0.403727263,1.033712029,0.232986331,-0.05926051,-0.445835084
INSM2,0.239691034,0.160012037,0.757531226,0.480642408,0.421522498,0.384635985,0.357114971,0.134763762,-0.173033923,0.709004223,0.046388768,-0.947112381,0.309785008,1.117542863,0.06106757,-0.098078631,-0.117756873,-0.144620329,-0.231722787,0.008047937,-2.212437391,0.946028769,-0.02393035,0.122028872,0.814274073,0.231233016,2.110498905,0.589987457,-0.210238934,0.606687844,0.800808191,0.341070116,0.860859871,0.216270074,0.402639717
INSM1,-0.389059752,0.72275883,-0.708424687,-0.604453444,0.081389375,-0.751161277,0.663638473,0.388753206,-0.056350328,-0.495566219,-0.439573586,-0.772889912,0.310969293,-0.421979934,0.676478267,0.82387203,0.243900523,0.390157312,0.18136166,0.17080532,-2.20319128,-0.470022827,-0.012257656,-0.469445854,0.159475029,0.507075548,-0.144086614,0.533444703,0.461325943,-0.018506104,0.576321185,0.331313848,-0.139403433,0.137393683,0.228424907
GLTP,-0.041800089,-1.702109218,-0.500783265,-0.436888874,-0.454770803,-2.930140018,-0.374126017,-0.826708317,-0.227510631,-1.076980948,-0.203260422,-2.266709805,-0.609842062,0.417167157,-0.219212815,0.286822259,0.111107938,-0.784241617,-1.139590502,-0.070040524,-0.854253709,0.0134822,-0.393866628,-0.138309836,-0.550634921,0.343905002,-1.05939889,-9.62E-04,-0.207286805,-1.97010684,-0.455861777,-0.069899343,0.190689489,-0.225352466,-0.789850414
SCYE1,-0.880737364,0.296732455,-0.235207647,-1.032069564,-0.461923003,-0.497863024,-0.56218648,-0.233140931,-0.272850215,-0.962155819,-0.488222569,-1.613041043,-0.554877043,-0.266166627,-0.174959391,0.821291625,-0.027293149,-0.349063784,-0.589890361,-0.431182355,-1.201981068,-0.244023725,-0.281528711,-0.553400576,-0.739837527,0.288548976,0,-0.186590329,-0.89111048,0,-0.619745076,-0.524396002,-0.625962019,-0.84323144,-1.017046809
BTNL9,-0.039620396,1.117005587,0.047751244,0.529456615,-0.426237732,0.102022931,0.401380748,0.041125741,0.19844541,0.59034729,0.701813519,1.523511648,-0.097640559,0,0.395508021,0.04353464,0.111053355,0.193334699,-0.101862431,-0.034123525,0.544468582,-0.063776843,0.682488084,0.389001429,0.487173527,-0.108086661,0.55352658,0.016440483,0.050703794,0,0,-0.084318042,-0.365642786,0,-1.244982481
BTNL8,-0.200427696,0,-0.077891916,-0.559897959,-0.520259202,-0.220936,-0.012225639,-0.448160768,-0.449025869,0,-0.291325122,0,-0.382067263,-0.251130939,-0.335963041,-0.35491702,-0.55238843,-0.698078036,-0.420438439,-0.751616955,-1.112370372,-0.610508442,-0.52406311,-0.337415338,-0.373025119,0.094000272,-0.406112164,0.050426297,0.204962522,-0.304661483,-0.156756863,-0.566334605,-1.714154601,-1.543102026,0
JAGN1,-0.329766333,-1.143692732,-1.096807599,-0.301333994,-0.15329577,-1.817440748,-0.303873003,-0.088901579,0.197571307,-0.409748942,-0.675445557,-2.225665092,-0.493982434,-0.879878402,-0.483849615,0.479477018,-0.400609404,-0.584874928,-0.639700353,-1.505408645,-1.778960586,-0.366388321,-0.231422946,-0.116894893,0.002945647,0.006626923,-1.448398709,-0.077914871,-0.096494444,-1.497349262,-0.787472546,-0.640863955,-0.947838426,-0.580444813,-0.604700208
